race_date,track_slug,race_number,distance_metres,race_class,class_family,runner_number,horse_name,horse_key,finish_position,beaten_lengths,weight_carried_kg,official_handicap_rating,official_time_seconds,source_finish_time_seconds,accepted_rating,accepted_model,shadow_achieved_rating,shadow_model,rank,shadow_next_start_carry_fraction,shadow_next_start_state_estimate,next_start_estimate_status,sectional_count,section_sum_seconds,section_sum_residual_seconds,last_200_seconds,last_400_seconds,last_600_seconds,last_800_seconds,clock_evidence_available,energy_evidence_available,wfa_profile_available,collected_at
2026-09-12,flemington,8,1600,"Standard Weight for Age. Group 1. Three-Years-Old and Upwards, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",group_1,12,Sheza Alibi,shezaalibi,1,2.75,56.5,116.0,95.34,95.34,114.236301904,form-first-v2.0,117.44111532511117,achieved-run-v2.10-young-wfa-shadow,1,0.0,114.236301904,research run-based carry-forward proxy; no integrated horse-state forecast,8,95.34,0.0,11.36,21.96,32.81,44.74,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,flemington,3,1100,"Set Weights plus Penalties. Group 3. Three-Years-Old, Fillies. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 20. This race carries a $20,000 Nominator Bonus only for qualified horses.",group_3,5,Gin Twist,gintwist,9,3.78,57.5,76.0,62.86,63.39,72.95189309466666,form-first-v2.0,84.34788782273822,achieved-run-v2.10-young-wfa-shadow,149,0.0,72.95189309466666,research run-based carry-forward proxy; no integrated horse-state forecast,6,63.39,0.0,11.84,22.66,33.43,44.34,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,flemington,4,1100,"Set Weights plus Penalties. Group 3. Three-Years-Old, Colts and Geldings. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 20. This race carries a $20,000 Nominator Bonus only for qualified horses.",group_3,5,Steel Will,steelwill,6,3.95,57.0,70.0,62.99,63.57,72.94083964200001,form-first-v2.0,84.96604335732562,achieved-run-v2.10-young-wfa-shadow,150,0.0,72.94083964200001,research run-based carry-forward proxy; no integrated horse-state forecast,6,63.57,0.0,11.78,22.63,33.39,44.21,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,10,1200,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 88. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 16. BOBS Silver Bonus Available Up To $38500.",benchmark,9,Karinska,karinska,7,4.67,55.0,82.0,69.55,70.35,72.91162583133334,form-first-v2.0,69.59819855180712,achieved-run-v2.10-young-wfa-shadow,151,0.0,72.91162583133334,research run-based carry-forward proxy; no integrated horse-state forecast,6,70.35,0.0,11.64,22.42,33.61,44.95,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,4,1800,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 88. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS&BOBS Extra Bonus available: $22,500.",benchmark,9,Furious,furious,5,5.04,53.5,75.0,108.15,109.00999999999999,72.671971782,form-first-v2.0,74.08268195265369,achieved-run-v2.10-young-wfa-shadow,152,0.0,72.671971782,research run-based carry-forward proxy; no integrated horse-state forecast,9,109.01,0.0,12.01,23.48,34.58,46.39,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,8,1200,"Set Weights plus Penalties. Group 2. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",group_2,9,Cormier,cormier,10,4.93,55.0,87.0,69.4,70.24,72.650452856,form-first-v2.0,86.86153983423482,achieved-run-v2.10-young-wfa-shadow,153,0.0,72.650452856,research run-based carry-forward proxy; no integrated horse-state forecast,6,70.24,0.0,11.31,22.11,33.77,45.44,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,1,1400,"Handicap. Three-Years-Old and Upwards, No sex restriction. Class 3. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS Silver Bonus Available Up To $19250.",other,2,Condone,condone,6,2.41,60.0,72.0,82.98,83.39,72.63910369399999,form-first-v2.0,73.2619285829423,achieved-run-v2.10-young-wfa-shadow,154,0.0,72.63910369399999,research run-based carry-forward proxy; no integrated horse-state forecast,7,83.39,0.0,11.99,23.34,34.74,46.23,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,3,2400,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 78. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS&BOBS Extra Bonus available: $22,500.",benchmark,5,Kenmare Bay,kenmarebay,2,1.98,56.5,71.0,149.37,149.7,72.63672952533334,form-first-v2.0,77.97912730497694,achieved-run-v2.10-young-wfa-shadow,155,0.0,72.63672952533334,research run-based carry-forward proxy; no integrated horse-state forecast,12,149.7,0.0,12.58,24.54,36.62,48.16,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,10,1200,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 88. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 16. BOBS Silver Bonus Available Up To $38500.",benchmark,7,World Alliance,worldalliance,9,6.08,56.5,81.0,69.55,70.59,72.45855976133335,form-first-v2.0,69.14513248180712,achieved-run-v2.10-young-wfa-shadow,156,0.0,72.45855976133335,research run-based carry-forward proxy; no integrated horse-state forecast,6,70.59,0.0,11.53,22.32,33.21,44.77,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,flemington,6,1400,"Handicap. Listed. Four-Years-Old and Upwards, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",listed,7,Fancify,fancify,12,10.12,54.0,97.0,81.46,83.09,72.38787428266667,form-first-v2.0,69.90219657992624,achieved-run-v2.10-young-wfa-shadow,157,0.0,72.38787428266667,research run-based carry-forward proxy; no integrated horse-state forecast,7,83.09,0.0,13.24,25.06,36.37,47.54,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,flemington,2,1400,"Set Weights plus Penalties. Listed. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16. This race carries a $20,000 Nominator Bonus only for qualified horses.",listed,2,Diameter,diameter,6,2.09,58.0,84.0,82.83,83.15,72.34852512066668,form-first-v2.0,85.46078457022755,achieved-run-v2.10-young-wfa-shadow,158,0.0,72.34852512066668,research run-based carry-forward proxy; no integrated horse-state forecast,7,83.15,0.0,11.91,23.16,34.35,45.96,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,flemington,3,1100,"Set Weights plus Penalties. Group 3. Three-Years-Old, Fillies. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 20. This race carries a $20,000 Nominator Bonus only for qualified horses.",group_3,12,Lady Catalina,ladycatalina,5,2.83,56.0,66.0,62.86,63.26,72.33662583133334,form-first-v2.0,87.03955448940489,achieved-run-v2.10-young-wfa-shadow,159,0.0,72.33662583133334,research run-based carry-forward proxy; no integrated horse-state forecast,6,63.26,0.0,11.81,22.31,33.03,43.93,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,flemington,2,1400,"Set Weights plus Penalties. Listed. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16. This race carries a $20,000 Nominator Bonus only for qualified horses.",listed,8,Obambulate,obambulate,5,1.63,57.5,69.0,82.83,83.07,72.31954714400001,form-first-v2.0,86.53411790356088,achieved-run-v2.10-young-wfa-shadow,160,0.0,72.31954714400001,research run-based carry-forward proxy; no integrated horse-state forecast,7,83.07,0.0,12.26,23.38,34.57,46.14,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,flemington,3,1100,"Set Weights plus Penalties. Group 3. Three-Years-Old, Fillies. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 20. This race carries a $20,000 Nominator Bonus only for qualified horses.",group_3,9,Lucky Brook,luckybrook,8,3.63,57.0,67.0,62.86,63.37,72.27458178466667,form-first-v2.0,84.77288782273823,achieved-run-v2.10-young-wfa-shadow,161,0.0,72.27458178466667,research run-based carry-forward proxy; no integrated horse-state forecast,6,63.37,0.0,11.76,22.54,33.27,44.09,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,flemington,2,1400,"Set Weights plus Penalties. Listed. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16. This race carries a $20,000 Nominator Bonus only for qualified horses.",listed,12,Somethings Burnin',somethingsburnin,3,1.21,57.0,66.0,82.83,83.0,72.197235834,form-first-v2.0,87.51411790356087,achieved-run-v2.10-young-wfa-shadow,162,0.0,72.197235834,research run-based carry-forward proxy; no integrated horse-state forecast,7,83.0,0.0,11.81,22.86,33.75,45.23,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,6,1400,"Quality. Group 3. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 14.",group_3,3,Hidrix,hidrix,9,5.87,56.0,79.0,82.89,83.89,72.13453452666667,form-first-v2.0,91.13274793897759,achieved-run-v2.10-young-wfa-shadow,163,0.0,72.13453452666667,research run-based carry-forward proxy; no integrated horse-state forecast,7,83.89,0.0,12.14,23.44,35.11,47.25,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,flemington,2,1400,"Set Weights plus Penalties. Listed. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16. This race carries a $20,000 Nominator Bonus only for qualified horses.",listed,3,Unit Five,unitfive,7,2.55,58.0,85.0,82.83,83.23,71.27519178733334,form-first-v2.0,84.38745123689421,achieved-run-v2.10-young-wfa-shadow,164,0.0,71.27519178733334,research run-based carry-forward proxy; no integrated horse-state forecast,7,83.23,0.0,11.86,22.79,33.76,45.17,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,flemington,3,1100,"Set Weights plus Penalties. Group 3. Three-Years-Old, Fillies. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 20. This race carries a $20,000 Nominator Bonus only for qualified horses.",group_3,10,I Am Aria,iamaria,7,3.23,56.0,72.0,62.86,63.31,71.203292498,form-first-v2.0,85.90622115607155,achieved-run-v2.10-young-wfa-shadow,165,0.0,71.203292498,research run-based carry-forward proxy; no integrated horse-state forecast,6,63.31,0.0,11.27,21.93,32.6,43.49,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,4,1800,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 88. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS&BOBS Extra Bonus available: $22,500.",benchmark,8,Savisanta,savisanta,7,6.47,54.0,76.0,108.15,109.25,71.15261642533333,form-first-v2.0,72.56332659598702,achieved-run-v2.10-young-wfa-shadow,166,0.0,71.15261642533333,research run-based carry-forward proxy; no integrated horse-state forecast,9,109.25,0.0,12.43,24.18,35.67,47.64,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,flemington,4,1100,"Set Weights plus Penalties. Group 3. Three-Years-Old, Colts and Geldings. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 20. This race carries a $20,000 Nominator Bonus only for qualified horses.",group_3,2,Hard Kick,hardkick,7,5.95,58.5,84.0,62.99,63.88,70.58110690533334,form-first-v2.0,79.29937669065895,achieved-run-v2.10-young-wfa-shadow,167,0.0,70.58110690533334,research run-based carry-forward proxy; no integrated horse-state forecast,6,63.88,0.0,12.4,23.48,34.28,45.03,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,flemington,2,1400,"Set Weights plus Penalties. Listed. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16. This race carries a $20,000 Nominator Bonus only for qualified horses.",listed,1,Rich On Bubbles,richonbubbles,9,3.05,58.0,73.0,82.83,83.31,70.10852512066668,form-first-v2.0,83.22078457022755,achieved-run-v2.10-young-wfa-shadow,168,0.0,70.10852512066668,research run-based carry-forward proxy; no integrated horse-state forecast,7,83.31,0.0,12.2,23.42,34.71,46.32,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,6,1400,"Quality. Group 3. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 14.",group_3,13,Crown Of Fire,crownoffire,6,4.06,53.0,65.0,82.89,83.58,69.74400000000001,form-first-v2.0,88.74221341231093,achieved-run-v2.10-young-wfa-shadow,169,0.0,69.74400000000001,research run-based carry-forward proxy; no integrated horse-state forecast,7,83.58,0.0,11.78,22.88,34.51,46.5,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,10,1200,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 88. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 16. BOBS Silver Bonus Available Up To $38500.",benchmark,11,Pillow Fight,pillowfight,6,4.33,53.0,78.0,69.55,70.28999999999999,69.40904725800002,form-first-v2.0,66.09561997847379,achieved-run-v2.10-young-wfa-shadow,170,0.0,69.40904725800002,research run-based carry-forward proxy; no integrated horse-state forecast,6,70.29,0.0,11.52,22.23,33.22,44.69,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,2,1200,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 72. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 16. BOBS Silver Bonus Available Up To $19250.",benchmark,11,Better Late,betterlate,2,0.67,56.0,64.0,69.81,69.92,69.31896857066667,form-first-v2.0,74.8989849311648,achieved-run-v2.10-young-wfa-shadow,171,0.0,69.31896857066667,research run-based carry-forward proxy; no integrated horse-state forecast,6,69.92,0.0,12.0,23.36,34.77,45.88,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,2,1200,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 72. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 16. BOBS Silver Bonus Available Up To $19250.",benchmark,5,Heuristic,heuristic,4,2.02,57.5,67.0,69.81,70.15,69.02590250066666,form-first-v2.0,74.6059188611648,achieved-run-v2.10-young-wfa-shadow,172,0.0,69.02590250066666,research run-based carry-forward proxy; no integrated horse-state forecast,6,70.15,0.0,11.77,22.86,34.08,45.46,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,10,1200,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 88. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 16. BOBS Silver Bonus Available Up To $38500.",benchmark,2,Getafix,getafix,10,11.21,61.0,90.0,69.55,71.46000000000001,68.69936155133334,form-first-v2.0,65.38593427180712,achieved-run-v2.10-young-wfa-shadow,173,0.0,68.69936155133334,research run-based carry-forward proxy; no integrated horse-state forecast,6,71.46,-0.0,12.06,23.06,34.04,45.58,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,1,1400,"Handicap. Three-Years-Old and Upwards, No sex restriction. Class 3. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS Silver Bonus Available Up To $19250.",other,6,Nimble Star,nimblestar,5,2.21,58.0,68.0,82.98,83.35,68.69652512066665,form-first-v2.0,69.31935000960897,achieved-run-v2.10-young-wfa-shadow,174,0.0,68.69652512066665,research run-based carry-forward proxy; no integrated horse-state forecast,7,83.35,0.0,12.24,23.82,35.64,47.22,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,6,1400,"Quality. Group 3. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 14.",group_3,11,Savagram,savagram,7,4.71,53.0,68.0,82.89,83.69,68.22733333333335,form-first-v2.0,87.22554674564427,achieved-run-v2.10-young-wfa-shadow,175,0.0,68.22733333333335,research run-based carry-forward proxy; no integrated horse-state forecast,7,83.69,0.0,12.27,23.6,35.32,47.35,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,flemington,2,1400,"Set Weights plus Penalties. Listed. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16. This race carries a $20,000 Nominator Bonus only for qualified horses.",listed,13,Harry Lime,harrylime,8,2.95,57.0,66.0,82.83,83.29,68.137235834,form-first-v2.0,83.45411790356087,achieved-run-v2.10-young-wfa-shadow,176,0.0,68.137235834,research run-based carry-forward proxy; no integrated horse-state forecast,7,83.29,0.0,11.76,22.76,33.83,45.38,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,6,1400,"Quality. Group 3. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 14.",group_3,10,Hostwin King,hostwinking,8,4.81,53.0,69.0,82.89,83.71000000000001,67.99400000000001,form-first-v2.0,86.99221341231093,achieved-run-v2.10-young-wfa-shadow,177,0.0,67.99400000000001,research run-based carry-forward proxy; no integrated horse-state forecast,7,83.71,-0.0,12.28,23.56,35.11,47.2,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,4,1800,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 88. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS&BOBS Extra Bonus available: $22,500.",benchmark,6,Hutchence,hutchence,8,9.46,55.0,78.0,108.15,109.75999999999999,67.87557237866666,form-first-v2.0,69.28628254932035,achieved-run-v2.10-young-wfa-shadow,178,0.0,67.87557237866666,research run-based carry-forward proxy; no integrated horse-state forecast,9,109.76,0.0,11.87,23.33,34.78,47.08,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,flemington,2,1400,"Set Weights plus Penalties. Listed. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16. This race carries a $20,000 Nominator Bonus only for qualified horses.",listed,16,Autumn Lover,autumnlover,4,1.23,55.0,62.0,82.83,83.01,67.74132392733334,form-first-v2.0,87.4674512368942,achieved-run-v2.10-young-wfa-shadow,179,0.0,67.74132392733334,research run-based carry-forward proxy; no integrated horse-state forecast,7,83.01,0.0,11.85,22.9,33.99,45.63,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,flemington,1,1200,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 84. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 20.",benchmark,7,Ruska Roma,ruskaroma,6,4.71,54.0,76.0,70.13,70.87,67.36986487666665,form-first-v2.0,66.83931412498596,achieved-run-v2.10-young-wfa-shadow,180,0.0,67.36986487666665,research run-based carry-forward proxy; no integrated horse-state forecast,6,70.87,0.0,11.34,22.09,33.15,44.75,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,flemington,5,2500,"Quality. Group 3. Three-Years-Old and Upwards, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",group_3,8,Chief Little Rock,chieflittlerock,10,18.65,54.0,82.0,155.18,158.4,67.351113214,form-first-v2.0,66.40103780121638,achieved-run-v2.10-young-wfa-shadow,181,0.0,67.351113214,research run-based carry-forward proxy; no integrated horse-state forecast,13,158.4,0.0,14.59,28.07,40.84,53.04,False,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,2,1200,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 72. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 16. BOBS Silver Bonus Available Up To $19250.",benchmark,3,Zaragoza,zaragoza,8,3.94,59.0,70.0,69.81,70.48,67.21283643066666,form-first-v2.0,72.7928527911648,achieved-run-v2.10-young-wfa-shadow,182,0.0,67.21283643066666,research run-based carry-forward proxy; no integrated horse-state forecast,6,70.48,0.0,11.98,22.9,33.93,45.26,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,flemington,2,1400,"Set Weights plus Penalties. Listed. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16. This race carries a $20,000 Nominator Bonus only for qualified horses.",listed,9,Cliff Runner,cliffrunner,10,3.35,57.0,62.0,82.83,83.35,67.20390250066667,form-first-v2.0,82.52078457022755,achieved-run-v2.10-young-wfa-shadow,183,0.0,67.20390250066667,research run-based carry-forward proxy; no integrated horse-state forecast,7,83.35,0.0,12.03,22.89,33.72,45.2,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,flemington,2,1400,"Set Weights plus Penalties. Listed. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16. This race carries a $20,000 Nominator Bonus only for qualified horses.",listed,6,Milsons Point,milsonspoint,11,4.1,57.5,69.0,82.83,83.45,66.55621381066668,form-first-v2.0,80.77078457022755,achieved-run-v2.10-young-wfa-shadow,184,0.0,66.55621381066668,research run-based carry-forward proxy; no integrated horse-state forecast,7,83.45,0.0,12.68,24.06,35.37,47.11,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,5,1500,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 78. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 16. BOBS Silver Bonus Available Up To $38500.",benchmark,11,Wrathful,wrathful,10,4.83,57.0,72.0,88.86,89.69,66.40648428533333,form-first-v2.0,67.90039901844133,achieved-run-v2.10-young-wfa-shadow,185,0.0,66.40648428533333,research run-based carry-forward proxy; no integrated horse-state forecast,8,89.69,0.0,11.69,22.82,34.32,46.13,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,flemington,5,2500,"Quality. Group 3. Three-Years-Old and Upwards, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",group_3,3,Nearco Frod,nearcofrod,11,25.65,57.5,93.0,155.18,159.85,66.317292384,form-first-v2.0,65.36721697121638,achieved-run-v2.10-young-wfa-shadow,186,0.0,66.317292384,research run-based carry-forward proxy; no integrated horse-state forecast,13,159.85,0.0,15.34,28.59,40.46,52.12,False,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,10,1200,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 88. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 16. BOBS Silver Bonus Available Up To $38500.",benchmark,12,Exit Fee,exitfee,8,5.27,52.5,73.0,69.55,70.45,65.80006928133335,form-first-v2.0,62.48664200180713,achieved-run-v2.10-young-wfa-shadow,187,0.0,65.80006928133335,research run-based carry-forward proxy; no integrated horse-state forecast,6,70.45,0.0,11.67,22.51,33.63,45.07,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,2,1200,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 72. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 16. BOBS Silver Bonus Available Up To $19250.",benchmark,9,Let's Go Again,letsgoagain,5,2.48,56.5,69.0,69.81,70.23,65.59461321399999,form-first-v2.0,71.17462957449813,achieved-run-v2.10-young-wfa-shadow,188,0.0,65.59461321399999,research run-based carry-forward proxy; no integrated horse-state forecast,6,70.23,0.0,12.07,23.37,34.73,45.93,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,3,2400,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 78. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS&BOBS Extra Bonus available: $22,500.",benchmark,4,Golden Century,goldencentury,4,7.51,56.5,71.0,149.37,150.64,65.263396192,form-first-v2.0,70.6057939716436,achieved-run-v2.10-young-wfa-shadow,189,0.0,65.263396192,research run-based carry-forward proxy; no integrated horse-state forecast,12,150.64,0.0,13.3,25.88,37.94,49.63,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,2,1200,"Handicap. Three-Years-Old and Upwards, No sex restriction. BenchMark 72. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 16. BOBS Silver Bonus Available Up To $19250.",benchmark,4,Heroic Deed,heroicdeed,7,3.47,57.5,67.0,69.81,70.4,65.159235834,form-first-v2.0,70.73925219449814,achieved-run-v2.10-young-wfa-shadow,190,0.0,65.159235834,research run-based carry-forward proxy; no integrated horse-state forecast,6,70.4,0.0,11.66,22.9,34.09,45.48,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,rosehill,1,1400,"Handicap. Three-Years-Old and Upwards, No sex restriction. Class 3. Apprentices can claim. Track name: Main. Track type: Turf. Field limit: 14. BOBS Silver Bonus Available Up To $19250.",other,9,Xtreme,xtreme,2,1.89,56.0,64.0,82.98,83.3,65.03394654733333,form-first-v2.0,65.65677143627565,achieved-run-v2.10-young-wfa-shadow,191,0.0,65.03394654733333,research run-based carry-forward proxy; no integrated horse-state forecast,7,83.3,0.0,12.17,23.84,35.7,47.38,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,flemington,2,1400,"Set Weights plus Penalties. Listed. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16. This race carries a $20,000 Nominator Bonus only for qualified horses.",listed,7,Judas Tree,judastree,12,4.85,57.5,69.0,82.83,83.56,64.80621381066668,form-first-v2.0,79.02078457022755,achieved-run-v2.10-young-wfa-shadow,192,0.0,64.80621381066668,research run-based carry-forward proxy; no integrated horse-state forecast,7,83.56,0.0,12.35,23.98,35.35,47.04,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,flemington,10,1700,"Handicap. No age restriction, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",other,17,Tarvue,tarvue,15,11.81,53.0,80.0,102.24,104.09,64.66549380533333,form-first-v2.0,60.61330664247581,achieved-run-v2.10-young-wfa-shadow,193,0.0,64.66549380533333,research run-based carry-forward proxy; no integrated horse-state forecast,9,104.09,0.0,12.75,24.6,35.99,47.42,False,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,flemington,6,1400,"Handicap. Listed. Four-Years-Old and Upwards, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16.",listed,9,Aztec Ruler,aztecruler,13,13.62,54.0,93.0,81.46,83.74,64.221207616,form-first-v2.0,61.73552991325957,achieved-run-v2.10-young-wfa-shadow,194,0.0,64.221207616,research run-based carry-forward proxy; no integrated horse-state forecast,7,83.74,0.0,13.62,25.26,36.47,47.66,True,True,False,2026-09-14T03:48:46.432498+00:00
2026-09-12,flemington,2,1400,"Set Weights plus Penalties. Listed. Three-Years-Old, No sex restriction. No class restriction. Apprentices cannot claim. Track name: Main. Track type: Turf. Field limit: 16. This race carries a $20,000 Nominator Bonus only for qualified horses.",listed,4,Big Wigs,bigwigs,13,5.15,57.5,74.0,82.83,83.61,64.10621381066667,form-first-v2.0,78.32078457022754,achieved-run-v2.10-young-wfa-shadow,195,0.0,64.10621381066667,research run-based carry-forward proxy; no integrated horse-state forecast,7,83.61,0.0,12.37,23.6,34.64,46.19,True,True,False,2026-09-14T03:48:46.432498+00:00
